Year_x,Laureate_Id_x,Firstname,Lastname,Category_x,Prize_Share_x,Motivation_x,Year_y,Laureate_Id_y,Category_y,Prize_Share_y,Motivation_y
1964,82,Nicolay G.,Basov,physics,4,"""for fundamental work in the field of quantum electronics which has led to the construction of oscillators and amplifiers based on the maser-laser principle""",1964,82,physics,4,"""for fundamental work in the field of quantum electronics which has led to the construction of oscillators and amplifiers based on the maser-laser principle"""
1964,637,Jean-Paul,Sartre,literature,1,"""for his work which rich in ideas and filled with the spirit of freedom and the quest for truth has exerted a far-reaching influence on our age""",1964,637,literature,1,"""for his work which rich in ideas and filled with the spirit of freedom and the quest for truth has exerted a far-reaching influence on our age"""
1964,524,Martin Luther,King Jr.,peace,1,"""for his non-violent struggle for civil rights for the Afro-American population""",1964,524,peace,1,"""for his non-violent struggle for civil rights for the Afro-American population"""
1964,83,Aleksandr M.,Prokhorov,physics,4,"""for fundamental work in the field of quantum electronics which has led to the construction of oscillators and amplifiers based on the maser-laser principle""",1964,83,physics,4,"""for fundamental work in the field of quantum electronics which has led to the construction of oscillators and amplifiers based on the maser-laser principle"""
1964,379,Feodor,Lynen,medicine,2,"""for their discoveries concerning the mechanism and regulation of the cholesterol and fatty acid metabolism""",1964,379,medicine,2,"""for their discoveries concerning the mechanism and regulation of the cholesterol and fatty acid metabolism"""
1964,81,Charles H.,Townes,physics,2,"""for fundamental work in the field of quantum electronics which has led to the construction of oscillators and amplifiers based on the maser-laser principle""",1964,81,physics,2,"""for fundamental work in the field of quantum electronics which has led to the construction of oscillators and amplifiers based on the maser-laser principle"""
1964,378,Konrad,Bloch,medicine,2,"""for their discoveries concerning the mechanism and regulation of the cholesterol and fatty acid metabolism""",1964,378,medicine,2,"""for their discoveries concerning the mechanism and regulation of the cholesterol and fatty acid metabolism"""
1964,230,Dorothy Crowfoot,Hodgkin,chemistry,1,"""for her determinations by X-ray techniques of the structures of important biochemical substances""",1964,230,chemistry,1,"""for her determinations by X-ray techniques of the structures of important biochemical substances"""
1965,231,Robert B.,Woodward,chemistry,1,"""for his outstanding achievements in the art of organic synthesis""",1965,231,chemistry,1,"""for his outstanding achievements in the art of organic synthesis"""
1965,380,François,Jacob,medicine,3,"""for their discoveries concerning genetic control of enzyme and virus synthesis""",1965,380,medicine,3,"""for their discoveries concerning genetic control of enzyme and virus synthesis"""
1965,381,André,Lwoff,medicine,3,"""for their discoveries concerning genetic control of enzyme and virus synthesis""",1965,381,medicine,3,"""for their discoveries concerning genetic control of enzyme and virus synthesis"""
1965,382,Jacques,Monod,medicine,3,"""for their discoveries concerning genetic control of enzyme and virus synthesis""",1965,382,medicine,3,"""for their discoveries concerning genetic control of enzyme and virus synthesis"""
1965,525,United Nations Children's Fund,,peace,1,"""for its effort to enhance solidarity between nations and reduce the difference between rich and poor states""",1965,525,peace,1,"""for its effort to enhance solidarity between nations and reduce the difference between rich and poor states"""
1965,84,Sin-Itiro,Tomonaga,physics,3,"""for their fundamental work in quantum electrodynamics with deep-ploughing consequences for the physics of elementary particles""",1965,84,physics,3,"""for their fundamental work in quantum electrodynamics with deep-ploughing consequences for the physics of elementary particles"""
1965,638,Mikhail,Sholokhov,literature,1,"""for the artistic power and integrity with which in his epic of the Don he has given expression to a historic phase in the life of the Russian people""",1965,638,literature,1,"""for the artistic power and integrity with which in his epic of the Don he has given expression to a historic phase in the life of the Russian people"""
1965,85,Julian,Schwinger,physics,3,"""for their fundamental work in quantum electrodynamics with deep-ploughing consequences for the physics of elementary particles""",1965,85,physics,3,"""for their fundamental work in quantum electrodynamics with deep-ploughing consequences for the physics of elementary particles"""
1965,86,Richard P.,Feynman,physics,3,"""for their fundamental work in quantum electrodynamics with deep-ploughing consequences for the physics of elementary particles""",1965,86,physics,3,"""for their fundamental work in quantum electrodynamics with deep-ploughing consequences for the physics of elementary particles"""
1966,384,Charles B.,Huggins,medicine,2,"""for his discoveries concerning hormonal treatment of prostatic cancer""",1966,384,medicine,2,"""for his discoveries concerning hormonal treatment of prostatic cancer"""
1966,639,Shmuel,Agnon,literature,2,"""for his profoundly characteristic narrative art with motifs from the life of the Jewish people""",1966,639,literature,2,"""for his profoundly characteristic narrative art with motifs from the life of the Jewish people"""
1966,232,Robert S.,Mulliken,chemistry,1,"""for his fundamental work concerning chemical bonds and the electronic structure of molecules by the molecular orbital method""",1966,232,chemistry,1,"""for his fundamental work concerning chemical bonds and the electronic structure of molecules by the molecular orbital method"""
1966,383,Peyton,Rous,medicine,2,"""for his discovery of tumour-inducing viruses""",1966,383,medicine,2,"""for his discovery of tumour-inducing viruses"""
1966,640,Nelly,Sachs,literature,2,"""for her outstanding lyrical and dramatic writing which interprets Israel's destiny with touching strength""",1966,640,literature,2,"""for her outstanding lyrical and dramatic writing which interprets Israel's destiny with touching strength"""
1966,87,Alfred,Kastler,physics,1,"""for the discovery and development of optical methods for studying Hertzian resonances in atoms""",1966,87,physics,1,"""for the discovery and development of optical methods for studying Hertzian resonances in atoms"""
1967,385,Ragnar,Granit,medicine,3,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye""",1967,385,medicine,3,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye"""
1967,387,George,Wald,medicine,3,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye""",1967,387,medicine,3,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye"""
1967,235,George,Porter,chemistry,4,"""for their studies of extremely fast chemical reactions effected by disturbing the equilibrium by means of very short pulses of energy""",1967,235,chemistry,4,"""for their studies of extremely fast chemical reactions effected by disturbing the equilibrium by means of very short pulses of energy"""
